trip_id,date,mandi_id,destination_warehouse,transit_hours,distance_km,vehicle_no,driver_id
TRP004681,2026-05-18,mandi_028,WH-West,18.0,1062.9,UP19BC9550,
TRP006866,,MANDI027,WH-East,12.3,602.0,UP37BC4535,DRV356
TRP007537,2026-06-25,MANDI-010,WH-East,6.0,336.7,UP85CD6444,DRV758
TRP002040,,M045,WH-Central,8.1,474.3,HR34CD3323,DRV676
TRP005305,,MANDI-029,WH-West,18.6,937.0973809366941,PB93AB9433,
TRP004448,,MANDI040,WH-Central,12.9,622.5,PB91DF8135,DRV272
TRP009124,,MANDI-015,WH-Central,21.1,971.7,,DRV580
TRP003414,,mandi041,WH-South,15.9,809.2,UP48AB2289,
TRP004706,,M048,WH-North,13.6,575.2,UP18CD5678,DRV649
TRP006473,,MANDI018,WH-Central,2.7,130.599634991284,DL61BC8686,DRV794
TRP002679,,MANDI055,WH-Central,3.4,181.5,PB70BC9755,DRV405
TRP008274,,MANDI033,WH-South,15.0,707.3,PB44DF2556,
TRP003886,,MANDI-029,WH-South,9.0,438.9,DL84AB7584,DRV219
TRP001714,,M039,WH-West,3.9,232.7,UP54BC1893,DRV363
TRP008869,2026-04-10,MANDI029,WH-West,,263.5,,DRV540
TRP008544,,MANDI005,WH-East,18.9,1088.8,DL86BC8781,DRV613
TRP008204,,MANDI-047,Export-Terminal,5.0,231.0,,DRV846
TRP004562,2026-09-10,M053,WH-East,11.2,622.5,HR37DF7867,DRV171
TRP008447,,MANDI006,WH-East,,449.2,HR94AB1828,DRV345
TRP006026,,MANDI002,WH-North,11.6,571.5,PB96CD6056,DRV996
TRP001356,,mandi_026,Export-Terminal,,329.6,,DRV366
TRP004922,,M014,Export-Terminal,11.1,656.7,RJ92BC9093,DRV363
TRP004882,,M037,WH-North,6.6,353.3,,DRV641
TRP002240,,MANDI019,WH-East,23.5,976.8972697012659,DL64CD6497,DRV136
TRP001579,,MANDI015,WH-East,21.3,975.3,PB21AB6242,
TRP006089,,MANDI040,WH-Central,17.0,817.1,RJ46CD8362,
TRP006015,2026-08-07,mandi_028,WH-East,16.2,764.597863050044,RJ97CD2631,DRV480
TRP005196,,MANDI-026,WH-South,12.6,666.2,HR75BC3557,DRV796
TRP002086,,M006,WH-Central,12.3,721.797982670052,RJ73DF7214,
TRP003602,,MANDI012,WH-West,10.1,472.89867831070603,UP34CD4804,DRV948
TRP008280,2026-05-20,mandi_006,WH-East,11.4,633.8,,
TRP006189,,MANDI052,WH-West,21.7,1210.9,DL52DF3170,DRV107
TRP009255,,MANDI055,WH-East,2.7,111.7,HR96AB3762,DRV179
TRP005701,,MANDI-054,WH-East,,552.4,HR33CD8663,DRV883
TRP000020,2026-07-04,MANDI036,WH-Central,,222.9,HR76DF7435,DRV124
TRP007333,,003,WH-West,,1093.1,,DRV879
TRP006002,,025,WH-West,22.9,1223.1,UP82DF9133,
TRP003423,,MANDI035,Export-Terminal,19.6,1167.8,PB22DF8072,DRV930
TRP007632,,mandi_011,Export-Terminal,,791.99778647088,HR91DF1624,DRV502
TRP001600,,M049,WH-East,2.6,121.2,HR22BC1706,DRV284
TRP004066,,mandi_032,WH-East,20.5,933.2,,DRV651
TRP004979,,mandi_037,Export-Terminal,4.5,181.7,DL25BC4700,DRV582
TRP006383,,MANDI033,Export-Terminal,13.8,811.6,HR61CD5944,DRV844
TRP007721,,mandi046,Export-Terminal,17.7,882.1,,DRV759
TRP008518,,mandi_022,WH-Central,23.5,1171.5,HR55BC3794,
TRP008432,,MANDI-022,WH-Central,15.4,912.6,UP12CD7920,DRV319
TRP002849,,MANDI-038,WH-South,5.8,285.099203185414,DL49BC5203,DRV489
TRP005747,,mandi_019,WH-South,,133.1,RJ23DF5154,DRV434
TRP001262,,MANDI038,WH-South,22.4,909.8,UP41BC3854,DRV884
TRP009516,,MANDI005,WH-East,21.1,1127.4,DL24AB5154,DRV972
TRP000810,,MANDI-009,WH-East,7.9,338.99905254246,HR88CD6620,
TRP005460,,MANDI-027,WH-Central,17.4,897.5,PB84AB8118,
TRP003061,,MANDI-036,WH-South,,1185.0,HR72BC4676,DRV575
TRP007963,,mandi055,WH-East,19.4,804.4,RJ21BC2828,DRV113
TRP005929,,MANDI019,WH-East,20.3,816.4,RJ88CD8838,DRV640
TRP004790,,MANDI004,WH-West,21.4,1138.8,,DRV276
TRP003781,,mandi_047,WH-North,20.0,906.1,UP82AB9496,DRV395
TRP003544,,mandi_031,WH-East,5.6,237.2,UP68AB5821,DRV768
TRP008056,,MANDI024,Export-Terminal,,789.2,UP11AB2079,DRV178
TRP009251,2026-08-01,MANDI051,WH-West,2.3,115.6,HR10AB4424,DRV733
TRP001143,,MANDI052,Export-Terminal,15.6,935.6,,DRV833
TRP007146,,mandi_054,WH-East,,542.1,HR32DF5704,DRV454
TRP004330,,mandi014,WH-South,9.3,514.8,RJ92BC2157,DRV223
TRP004919,2026-02-13,MANDI040,WH-South,,354.3,RJ79BC7828,DRV572
TRP002957,,M016,WH-West,4.8,205.2,UP21DF3675,DRV850
TRP008405,2026-04-08,MANDI041,WH-North,3.6,191.7,HR90CD7953,DRV729
TRP005439,,mandi_031,WH-West,17.6,1015.3971620991559,,
TRP000109,,019,WH-South,11.0,554.5,PB95CD1826,DRV700
TRP002448,2026-09-01,mandi004,WH-South,10.0,520.9,PB94DF2616,DRV428
TRP003746,2026-02-19,mandi021,WH-East,18.0,822.797700389192,,DRV403
TRP003127,,MANDI057,WH-South,5.1,303.6,DL51CD7765,DRV684
TRP002614,,MANDI002,WH-East,17.5,834.5,HR51CD7791,DRV858
TRP002795,,MANDI008,WH-East,8.4,453.2,RJ83BC9171,DRV423
TRP002424,,MANDI-008,Export-Terminal,12.8,551.7,RJ39BC8822,DRV866
TRP007611,,mandi_044,WH-South,4.9,266.199256008268,DL28DF9974,
TRP008998,,MANDI008,Export-Terminal,16.7,690.9,PB44BC4034,DRV117
TRP007007,,MANDI014,Export-Terminal,19.4,890.9,PB56CD5991,DRV100
TRP007368,,MANDI011,WH-Central,17.4,769.5,PB28AB9941,DRV573
TRP000621,,034,WH-South,,327.2,RJ47AB5980,
TRP007473,,MANDI053,WH-Central,9.3,457.3,PB58DF3248,DRV765
TRP006153,2026-07-22,MANDI-038,WH-South,3.2,135.0,PB88CD9201,
TRP004095,,mandi_036,WH-North,8.9,392.1,PB35BC8697,DRV118
TRP002665,,MANDI-017,WH-East,7.8,381.9,DL57CD7763,DRV214
TRP003835,,mandi_033,Export-Terminal,16.5,769.6,PB49DF4578,DRV224
TRP003626,,mandi046,WH-North,12.7,527.9,RJ64CD9834,DRV322
TRP001047,2026-01-06,MANDI-048,WH-North,13.2,678.4,RJ17BC8140,DRV327
TRP006281,,MANDI020,WH-West,,883.6,UP20AB8620,DRV876
TRP008711,,MANDI042,WH-West,19.9,866.9,PB97DF9509,
TRP002875,,M048,WH-Central,3.9,208.4,RJ55BC2354,DRV456
TRP001569,,mandi_045,WH-North,,1326.49629261821,,DRV760
TRP000463,,MANDI-007,WH-South,6.6,273.1,DL24AB2988,DRV536
TRP000744,,mandi024,WH-Central,17.8,905.1,HR45CD3630,DRV835
TRP000223,2026-05-18,MANDI056,WH-Central,,608.3,UP63AB8666,
TRP009412,,MANDI057,WH-South,8.5,444.098758802674,UP20BC5487,DRV981
TRP001881,,mandi021,WH-Central,15.4,908.9,PB29AB3793,
TRP000626,,MANDI020,Export-Terminal,5.5,248.2,,DRV452
TRP002076,,MANDI029,WH-North,18.0,937.6,PB15AB6707,
TRP002099,2026-07-23,MANDI037,Export-Terminal,12.8,746.5,DL62DF1725,DRV665
TRP007946,2026-02-01,mandi_016,Export-Terminal,10.0,442.0,HR94DF9804,DRV233
TRP003330,2026-02-05,mandi_035,WH-North,21.4,1018.6971528761179,,DRV289
TRP008529,,MANDI015,WH-West,15.3,841.0,HR31DF6743,DRV923
TRP005596,,MANDI034,WH-West,4.7,221.9,PB72BC7364,DRV178
TRP008217,,mandi_002,WH-Central,13.2,543.8,HR31BC7291,DRV931
TRP004694,,MANDI011,Export-Terminal,12.0,699.8980438774861,HR76AB1118,DRV442
TRP001316,,MANDI007,WH-East,,367.6,PB14CD1247,DRV769
TRP008875,,MANDI051,WH-East,12.3,633.9,UP48AB1808,DRV696
TRP007467,,M034,WH-West,22.1,1231.1,HR17AB9397,DRV571
TRP002587,,mandi_020,Export-Terminal,15.8,827.6,RJ83DF4685,DRV312
TRP004031,,MANDI-034,WH-South,13.0,727.9,UP19BC8686,DRV193
TRP000354,,MANDI053,WH-Central,12.2,676.198110115668,UP30BC5706,DRV128
TRP003690,,010,WH-West,3.4,202.79943320239198,,DRV565
TRP000457,,MANDI010,WH-Central,4.0,230.79935494631204,RJ64BC4117,DRV773
TRP005187,2026-06-02,mandi021,WH-East,9.1,401.0,DL16DF7610,DRV868
TRP003762,,MANDI050,WH-West,19.0,795.9,PB92DF1629,DRV730
TRP000240,,MANDI047,Export-Terminal,16.0,879.4,DL26AB1059,DRV361
TRP003106,,MANDI012,WH-Central,6.6,347.0,,DRV622
TRP009328,,MANDI-017,WH-South,20.1,1179.0,PB87BC6213,DRV740
TRP002821,,MANDI020,WH-North,6.9,341.9,DL74AB5683,DRV608
TRP003799,,MANDI036,WH-South,3.8,157.799558971092,,DRV299
TRP008022,,MANDI010,WH-East,6.3,344.199038009188,RJ86AB2763,DRV261
TRP003102,2026-05-26,M012,WH-West,6.0,316.0,,DRV375
TRP006074,,MANDI-014,WH-South,,237.5,RJ88BC2235,
TRP006538,,mandi_049,WH-West,9.9,552.1,,DRV316
TRP001955,,MANDI053,Export-Terminal,,534.9,RJ48AB4979,DRV179
TRP001019,,018,Export-Terminal,5.7,256.2,HR54DF6811,DRV239
TRP008107,,MANDI-036,WH-East,9.3,529.698519562658,RJ86AB1554,DRV467
TRP006741,,mandi_024,WH-Central,20.5,1121.0,DL56DF2386,DRV753
TRP001594,,MANDI-010,Export-Terminal,14.6,796.3,PB44CD5185,DRV896
TRP004157,,mandi_047,Export-Terminal,18.7,964.4,HR79CD7909,DRV150
TRP004606,2026-03-24,MANDI013,WH-North,8.0,468.2,,DRV112
TRP009130,,MANDI050,WH-North,22.7,975.897272496126,PB75DF4622,DRV649
TRP008830,,MANDI039,Export-Terminal,2.1,92.7,,DRV483
TRP001671,,mandi016,WH-North,15.4,820.8,RJ83CD4564,DRV569
TRP001104,,MANDI032,WH-North,,638.6,PB95AB1541,DRV957
TRP008548,,027,WH-East,6.0,262.1,,
TRP007799,2026-05-09,MANDI051,WH-Central,5.4,304.1,DL25CD6598,DRV355
TRP005425,,MANDI015,WH-South,14.4,622.9,DL58CD9150,DRV205
TRP004229,,MANDI010,Export-Terminal,,504.3,DL57DF8202,
TRP006649,2026-06-18,MANDI-040,WH-West,13.5,657.8,,DRV405
TRP007188,,MANDI-052,WH-North,9.0,403.2,RJ81CD3837,DRV604
TRP002326,,MANDI-039,WH-East,,247.7,HR19BC7831,DRV168
TRP008887,,mandi_019,WH-North,21.6,997.49721212715,PB98AB3093,DRV898
TRP003078,,mandi_040,WH-West,2.2,120.39966349885601,UP73AB8325,DRV989
TRP006307,,M010,WH-East,17.7,876.3,RJ19DF8819,DRV816
TRP009609,,MANDI028,WH-East,,858.0,DL13CD8116,
TRP004709,,MANDI015,Export-Terminal,,596.2,PB22AB9545,DRV914
TRP007739,,004,WH-South,14.5,829.9,,DRV712
TRP006136,,mandi_011,WH-Central,18.3,905.0,PB67AB3784,DRV653
TRP007217,,MANDI038,WH-East,9.2,521.5,RJ73DF9604,DRV276
TRP001384,,MANDI040,WH-South,22.0,924.5,PB60BC2675,DRV717
TRP009795,,MANDI031,Export-Terminal,22.9,1331.196279482368,DL22BC9742,DRV846
TRP005618,,M005,WH-West,20.2,1115.2,RJ38CD5355,DRV812
TRP001878,,MANDI004,WH-South,,735.49794438047,RJ84CD7907,DRV707
TRP000218,2026-05-23,MANDI-052,WH-West,6.3,341.9,RJ11AB4940,
TRP005156,,MANDI-003,WH-West,8.2,340.9,HR35BC8068,DRV859
TRP009336,,MANDI-035,Export-Terminal,9.8,520.6,UP36AB5789,DRV567
TRP008391,,MANDI038,WH-West,12.9,556.0984457783541,PB46DF8150,DRV198
TRP005666,,MANDI045,WH-North,7.9,327.8,DL47CD8807,DRV436
TRP004101,,MANDI025,WH-East,13.4,772.9,DL12AB1590,
TRP001035,2026-08-23,MANDI-031,WH-Central,,517.0,HR89CD7353,DRV949
TRP000217,2026-04-10,mandi036,WH-Central,18.3,912.4,UP57BC3787,DRV686
TRP005744,,MANDI-052,WH-Central,15.7,709.3,PB73DF4807,DRV286
TRP002749,,MANDI046,WH-Central,,1285.696406648498,,DRV528
TRP007290,,MANDI040,Export-Terminal,5.6,291.2,HR50CD4250,DRV660
TRP007105,,M053,WH-North,3.5,189.7,,DRV216
TRP000907,,MANDI052,WH-North,16.6,925.2,HR60BC3139,DRV998
TRP006331,2026-05-28,MANDI052,WH-Central,22.7,1110.8,,DRV499
TRP006803,,MANDI011,WH-North,10.4,441.3,HR62AB3095,DRV760
TRP006193,,MANDI-011,WH-Central,3.6,148.599584683804,RJ35CD7327,DRV104
TRP003724,,MANDI044,WH-East,,533.8,RJ34DF2517,DRV399
TRP003054,,mandi010,Export-Terminal,5.8,295.3,DL87CD6389,DRV904
TRP006312,,mandi019,WH-Central,6.6,358.698997483718,,DRV937
TRP008299,,M017,WH-West,,1156.6,PB17DF4223,DRV831
TRP005013,,056,WH-South,,839.1,,DRV463
TRP004044,,MANDI003,Export-Terminal,,801.2,UP30BC6196,DRV124
TRP004624,,MANDI042,Export-Terminal,2.3,129.6,RJ99DF3550,DRV151
TRP004048,,mandi_045,WH-East,4.9,270.3,,
TRP006648,2026-03-17,mandi_025,WH-South,22.9,991.1,HR91AB6981,
TRP002125,2026-09-03,MANDI013,WH-West,,336.4,UP88BC5026,
TRP002616,,MANDI-013,WH-South,3.9,180.5,PB22CD7226,DRV915
TRP003207,2026-04-13,mandi_001,WH-West,9.8,487.8,,
TRP003460,,MANDI-022,Export-Terminal,19.0,1128.7,HR56CD9831,DRV826
TRP000853,,MANDI-041,WH-East,8.8,516.2,DL71AB9811,DRV843
TRP005841,,MANDI038,WH-East,23.4,1126.9,PB93AB6704,
TRP003657,,039,WH-South,,542.4,PB20BC4586,
TRP002216,,MANDI052,WH-West,6.8,290.2,UP37CD3382,DRV106
TRP008207,,MANDI043,Export-Terminal,,548.2,HR45AB3975,DRV327
TRP008289,,MANDI022,WH-Central,6.9,393.0,DL46CD3174,DRV688
TRP004752,,mandi_003,WH-West,11.8,616.6,RJ65DF4878,DRV949
TRP005387,,MANDI044,WH-South,,1195.6,UP81CD2012,DRV822
TRP005641,,MANDI-001,WH-West,11.9,508.4,,DRV302
TRP005550,,mandi_036,WH-South,4.2,200.5,UP92CD2995,
TRP008951,,MANDI-051,WH-North,23.6,1033.49711151219,PB56AB6781,DRV222
TRP001711,,mandi_046,WH-Central,2.7,129.0,HR85CD4173,DRV584
TRP004784,,MANDI-055,Export-Terminal,21.0,854.5,HR99AB1854,DRV429
TRP005925,,M017,Export-Terminal,10.3,602.0,UP13BC3691,DRV370
TRP000748,,MANDI003,WH-South,3.6,194.2,UP87AB2524,DRV128
TRP009732,,MANDI037,Export-Terminal,17.3,843.4,DL30AB6906,DRV389
TRP001570,2026-01-27,MANDI-024,WH-West,9.3,439.8,RJ21BC7916,DRV140
TRP000348,2026-06-21,M034,WH-North,,668.598131356604,DL59DF7453,DRV937
TRP003985,,mandi025,Export-Terminal,4.6,219.8,,DRV381
TRP009486,,MANDI014,WH-East,19.6,913.097448013334,RJ39DF6979,DRV852
TRP006486,,MANDI028,WH-North,6.9,318.0,,
TRP008492,,MANDI-007,Export-Terminal,16.4,793.7,RJ41AB5844,DRV576
TRP005787,,mandi_018,WH-West,,165.299538009642,PB47AB8363,DRV703
TRP008547,,mandi_009,WH-North,,555.1,DL31CD1407,DRV841
TRP003285,,MANDI031,WH-West,5.5,316.0,RJ88CD5166,DRV911
TRP008921,,mandi_041,WH-North,9.5,510.4,RJ11DF4142,
TRP003264,2026-01-21,M010,WH-West,,515.9,,DRV726
TRP009066,,MANDI051,WH-West,18.2,1058.9,PB48DF1205,DRV239
TRP004542,,MANDI057,Export-Terminal,18.9,1076.0,HR52AB1582,DRV668
TRP004731,2026-02-17,018,Export-Terminal,20.7,1044.9,HR39BC7782,DRV529
TRP005850,2026-08-24,MANDI-013,WH-West,19.2,1005.2,PB82AB3201,DRV829
TRP006180,,MANDI029,Export-Terminal,,846.2,HR16DF5719,DRV694
TRP005275,,mandi_001,WH-Central,10.5,538.7,DL62AB1356,
TRP007154,,027,WH-West,6.1,345.1,HR54DF7071,
TRP009594,,mandi_005,WH-North,,1209.8,HR51CD3131,DRV222
TRP002393,2026-07-13,MANDI040,WH-South,7.5,382.99892956862,RJ59DF3057,DRV293
TRP000764,,MANDI-019,WH-West,14.8,738.7,PB56BC6568,DRV388
TRP004703,,M057,WH-West,4.3,201.3,DL57BC9882,DRV694
TRP007074,,mandi_051,WH-East,12.1,611.2,,DRV330
TRP002115,,MANDI054,WH-North,9.1,502.8,UP51AB3702,
TRP008146,,M045,WH-East,10.8,480.1,PB50AB9662,DRV425
TRP009988,,MANDI053,WH-Central,8.0,406.2,UP48DF3680,DRV101
TRP008378,,M026,WH-North,6.6,383.0,HR98BC9543,
TRP001487,2026-06-08,mandi_043,Export-Terminal,16.1,766.0,UP13CD7097,DRV401
TRP001223,,MANDI-015,WH-Central,22.0,1121.2,RJ30DF5796,DRV745
TRP009958,,mandi_001,WH-West,4.0,173.8,,DRV282
TRP008698,,MANDI-042,WH-Central,,298.9,HR51DF2527,DRV981
TRP002827,,mandi_023,Export-Terminal,14.2,714.698002513558,UP61BC8725,DRV282
TRP004713,,MANDI027,Export-Terminal,6.2,265.99925656723997,HR21DF4533,DRV673
TRP006118,,MANDI022,Export-Terminal,3.8,209.0,UP22BC2013,DRV769
TRP005211,,MANDI043,WH-South,14.9,890.0,RJ93DF8661,
TRP007959,,MANDI017,Export-Terminal,14.6,797.2,RJ56DF3182,DRV885
TRP009631,,044,WH-North,19.8,1044.8,,DRV168
TRP006931,,mandi_021,WH-North,23.0,1047.6,HR55BC6073,DRV489
TRP004285,2026-06-16,MANDI016,WH-Central,5.4,286.9,HR71CD1252,DRV328
TRP004008,2026-01-05,mandi001,WH-West,18.2,966.9,RJ72BC3985,DRV976
TRP000709,,MANDI009,WH-West,22.7,922.8,,DRV549
TRP002589,,MANDI-057,WH-East,9.5,454.7,HR97DF5607,DRV435
TRP001576,,MANDI032,WH-West,3.7,182.0,DL48AB8973,DRV275
TRP000510,,M049,Export-Terminal,4.0,200.9,DL47DF8922,DRV478
TRP003509,2026-08-21,mandi_032,WH-North,4.4,252.9,PB40CD7972,DRV836
TRP000500,2026-05-16,M008,WH-North,6.0,339.0,PB35DF6795,
TRP006916,,MANDI050,Export-Terminal,14.3,629.6,PB93BC3672,
TRP004618,,MANDI042,WH-West,20.9,942.5,PB98AB8414,DRV997
TRP004239,2026-07-02,MANDI-019,WH-East,9.4,486.898639182666,UP98BC7454,DRV586
TRP007249,,M035,WH-East,20.2,1119.0,UP55AB2677,DRV364
TRP001148,2026-02-17,MANDI-024,WH-South,,245.199314700328,UP78DF6023,DRV831
TRP003283,,MANDI054,WH-Central,5.6,240.7,PB88BC2567,DRV297
TRP007444,,MANDI011,WH-East,13.9,723.9,HR97BC7309,DRV834
TRP001260,,mandi_022,WH-South,3.3,184.5,RJ20DF2497,DRV756
TRP006743,,MANDI024,WH-South,4.7,190.0,HR97CD8447,
TRP004333,,MANDI-041,WH-East,16.9,884.9,RJ70DF3083,DRV871
TRP005769,2026-05-08,MANDI012,Export-Terminal,19.7,1045.9,UP86BC3431,DRV895
TRP002211,,MANDI019,WH-South,3.1,128.1,HR38BC8328,DRV112
TRP000712,,mandi_037,WH-South,,550.3,PB56CD7525,DRV518
TRP007363,,MANDI026,WH-East,21.2,930.097400500714,DL14BC7733,DRV940
TRP009495,2026-06-19,MANDI039,WH-South,5.1,283.9,RJ31AB4388,DRV169
TRP003335,,MANDI038,WH-West,15.2,629.1,PB34DF1087,DRV523
TRP003289,,mandi_020,WH-North,9.4,557.8,DL29CD5411,
TRP005059,,MANDI-006,WH-East,5.6,251.3,DL52CD5464,DRV572
TRP001373,,M034,Export-Terminal,3.8,189.3,HR26CD8067,DRV502
TRP001794,,MANDI-054,WH-North,3.2,146.5,PB73AB1606,DRV254
TRP005693,2026-08-12,MANDI-020,WH-West,13.7,743.2,RJ10BC7783,DRV366
TRP000713,2026-07-02,MANDI044,WH-East,20.4,1094.3969413052162,HR42AB6719,DRV842
TRP003434,,M057,WH-West,17.0,884.1,HR49DF1230,DRV998
TRP001246,2026-05-16,MANDI023,WH-North,,521.2,UP19DF1101,DRV411
TRP008554,,MANDI043,WH-West,19.2,1054.9,,
TRP009420,,MANDI045,Export-Terminal,16.5,904.2,DL67BC3886,DRV588
TRP005611,,mandi_056,Export-Terminal,18.5,897.2,RJ46AB8959,DRV316
TRP002376,,MANDI-007,WH-East,13.6,626.098250138154,PB97DF7058,DRV491
TRP005485,,MANDI044,Export-Terminal,,102.4,,DRV574
TRP007253,,MANDI017,WH-Central,14.4,719.9979877008,DL63CD9121,DRV625
TRP000716,,MANDI047,WH-West,16.7,908.0,,DRV723
TRP002030,,036,Export-Terminal,8.0,403.5,RJ26AB2678,DRV753
TRP007587,2026-03-23,MANDI057,Export-Terminal,6.2,254.6,PB15CD1949,DRV110
TRP001483,,MANDI011,WH-East,,783.5,DL30CD4312,DRV741
TRP003299,2026-06-13,MANDI-041,Export-Terminal,,1062.1,,
TRP004439,,MANDI035,WH-Central,13.5,633.5,UP44DF3242,DRV559
TRP001795,,MANDI-004,WH-East,19.3,909.6,HR61CD2130,DRV607
TRP004185,,M052,WH-Central,,829.2,UP38AB8850,
TRP007847,,M051,Export-Terminal,,444.7,HR72AB5322,DRV626
TRP009159,,M052,WH-South,9.8,489.8,RJ57BC7576,DRV532
TRP009776,,MANDI019,Export-Terminal,8.7,380.6,RJ45CD1570,DRV718
TRP003583,,mandi_047,WH-Central,5.2,266.8,,DRV753
TRP002169,,MANDI052,WH-South,2.9,173.5,DL57AB5036,DRV833
TRP001742,,MANDI-027,Export-Terminal,,134.2,DL87BC3464,DRV925
TRP001659,2026-08-20,mandi_009,WH-Central,,212.299406651222,DL88DF9968,
TRP000213,2026-06-24,MANDI-009,WH-South,9.2,480.1,PB59BC3775,DRV769
TRP005322,,mandi_049,WH-Central,10.2,547.4,PB43DF5039,DRV386
TRP006851,,MANDI055,Export-Terminal,,796.0,PB94CD3799,DRV315
TRP009615,,mandi_032,WH-West,11.8,641.3,UP27AB8946,DRV928
TRP001011,,MANDI-036,WH-Central,2.3,115.99967579624,HR53CD7004,DRV441
TRP000324,2026-01-31,mandi045,Export-Terminal,5.6,270.9,RJ70AB1431,DRV215
TRP009007,,MANDI031,WH-West,8.4,432.1,HR70BC8891,
TRP001098,,048,WH-North,17.0,798.3,HR15DF3633,DRV668
TRP009180,,MANDI024,WH-West,,559.1,RJ39AB1836,DRV962
TRP001563,,M013,WH-East,17.3,1007.4,RJ17CD4192,DRV860
TRP004449,,MANDI028,Export-Terminal,4.2,206.9,HR19AB7442,DRV346
TRP000335,,MANDI-003,WH-East,6.8,340.5,RJ53DF3903,DRV651
TRP004481,,mandi_017,Export-Terminal,13.7,619.3,,DRV497
TRP002603,,MANDI-002,WH-West,17.3,765.8,PB82AB9412,DRV284
TRP003854,,MANDI018,WH-Central,,306.0,UP64CD1032,DRV752
TRP002955,,MANDI013,WH-East,3.3,161.1,HR90AB1002,DRV201
TRP002993,,MANDI-050,WH-Central,14.1,795.197777527328,RJ52CD1624,DRV965
TRP001614,,mandi041,WH-East,10.9,632.2,RJ76DF8463,DRV611
TRP000793,,mandi_015,WH-West,15.7,634.4,HR80AB1933,DRV889
TRP000234,,MANDI034,WH-Central,8.0,340.59904807068403,UP37BC7104,DRV185
TRP007434,,MANDI038,WH-South,20.6,893.9,UP49AB2318,DRV729
TRP003007,2026-02-28,MANDI017,WH-North,12.2,714.0,,
TRP006200,,MANDI056,WH-West,17.6,765.5978602551841,PB78DF3756,DRV349
TRP006525,,MANDI041,WH-West,23.1,1076.2,DL39BC3140,
TRP007772,,MANDI002,WH-East,20.0,995.9,PB60CD7195,DRV579
TRP008030,,mandi020,WH-West,,925.2,UP16DF5624,DRV523
TRP004844,,M025,WH-North,,806.6,UP51AB9380,DRV896
TRP006452,,MANDI019,WH-East,20.0,1125.5,PB29AB1066,DRV465
TRP005290,,M015,Export-Terminal,8.1,441.1,,DRV991
TRP002109,,mandi_056,WH-Central,9.8,439.6,UP79AB5978,DRV170
TRP005230,2026-03-26,011,WH-Central,16.7,765.4,PB75CD2103,DRV348
TRP003885,,MANDI-049,WH-East,,150.8,DL94BC2224,DRV953
TRP007094,2026-08-18,MANDI-033,Export-Terminal,19.8,1072.5,DL97AB3931,DRV436
TRP006719,,045,WH-Central,14.9,740.9,PB47CD4848,DRV549
TRP003282,,017,WH-East,11.4,517.1,HR45AB6304,DRV134
TRP000775,,MANDI036,WH-West,2.2,93.8,HR24CD9404,DRV836
TRP001495,,051,WH-West,,543.9,,DRV619
TRP006628,2026-02-13,mandi_031,WH-North,12.1,540.298489937142,RJ11DF3494,DRV375
TRP000872,,MANDI004,Export-Terminal,5.5,277.4,PB30CD7847,DRV767
TRP005266,,MANDI017,WH-East,15.9,688.6,RJ39AB8259,DRV539
TRP001264,,MANDI015,WH-Central,9.9,403.7,HR64CD9973,DRV844
TRP001619,,mandi_044,WH-South,2.4,132.799628842592,,
TRP005279,,MANDI025,Export-Terminal,,1163.8967470624461,RJ99CD1353,DRV781
TRP004620,2026-08-10,MANDI-011,WH-South,6.5,326.0,RJ97CD4487,DRV610
TRP006386,,MANDI016,WH-South,,947.1,RJ18DF7653,DRV726
TRP001759,,mandi025,WH-West,9.7,567.6,DL16DF9497,DRV618
TRP005119,,mandi_052,WH-West,9.7,406.4,PB40DF7033,DRV833
TRP007677,,MANDI030,WH-South,10.9,614.5,,DRV217
TRP001221,,mandi_019,WH-North,,882.1,RJ63CD3611,DRV467
TRP004050,,mandi041,WH-Central,22.8,1126.5,,DRV209
TRP001766,,MANDI-014,WH-Central,12.9,761.6,RJ59AB9337,DRV649
TRP003839,,MANDI054,WH-Central,16.8,888.1,DL14CD5503,DRV504
TRP000409,,MANDI-055,Export-Terminal,14.0,659.9,HR33BC4987,DRV291
TRP002630,,MANDI042,WH-East,5.1,230.99935438734,,DRV200
TRP007348,,MANDI012,WH-Central,6.1,327.2,,DRV715
TRP001514,2026-08-30,MANDI-043,WH-South,8.9,392.598902737964,PB18BC5124,DRV423
TRP002593,,MANDI016,WH-West,16.4,711.5,HR92CD9355,DRV114
TRP006040,,mandi001,WH-West,2.8,139.6,DL38CD7324,DRV921
TRP005071,,mandi_057,WH-South,14.3,579.9983789812,HR67BC2127,DRV813
TRP005497,,mandi007,WH-North,3.4,200.99943823314,RJ54CD8999,DRV928
TRP006038,,mandi_022,Export-Terminal,2.3,104.3,HR73BC3659,
TRP009725,,MANDI-010,WH-East,17.6,805.7977479018119,PB50CD3522,DRV330
TRP007244,,MANDI006,WH-East,6.3,278.4,DL72BC5460,
TRP007540,,MANDI-006,WH-West,17.5,746.8,,DRV477
TRP009767,,mandi055,WH-Central,23.4,980.0972607577139,,DRV341
TRP002484,,MANDI-020,Export-Terminal,13.6,749.6,,DRV574
TRP006805,,050,WH-South,18.4,1059.1,UP74BC2059,
TRP007595,,M022,Export-Terminal,,320.8,PB82BC5221,
TRP006264,,MANDI023,WH-East,,937.897378700806,DL58BC2184,DRV567
