record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR009302,25/08/2026,MANDI036,,Sarso,"INR 5,170","INR 5,884","₹5,527.19","5,650.00/-"
PR007533,18/03/2026,M050,Bathinda,wheat,"₹2,383.95","Rs. 2,765",2574.410545664054,2275
PR006012,03-04-2026,MANDI044,Sirsa,sugarcane,"₹3,336.38","Rs. 3,590","3,463.25/-",3500
PR001176,2026/05/02,mandi_046,,Kapas,6813.1006264839025,"8,082.78/-",7447.940480963256,6620
PR005532,02-May-2026,MANDI027,Hisar,cotton,6274.19,7750.29,7012.239741972245,"₹6,620.00"
PR001747,2026/09/04,mandi_042,Ambala,Kapas,"₹6,463.05",,6638.43,6620
PR007974,01-06-2026,mandi034,Amritsar,Rice,2145.37,2292.58,2218.9761436632534,2183
PR003985,10.04.2026,MANDI004,,Sarso,"₹4,837.75","6,038.57/-",5438.16,"₹5,650.00"
PR007069,2026/01/19,MANDI-007,Sirsa,Ganne,3158.61,"Rs. 3,636",3397.1471619333424,
PR003700,04-Aug-2026,MANDI-036,Hisar,Cotton,"INR 6,269","Rs. 7,090",6679.12,6620
PR003682,05-21-2026,M031,Moga,Cotton,6446.355426273174,6878.42,"6,662.39/-","Rs. 6,620"
PR008172,28/02/2026,MANDI038,Hisar,Sarso,4889.5,"₹5,704.63",5297.07,
PR007557,2026/01/19,mandi051,Sirsa,Makki,"₹2,076.80","Rs. 2,436",,
PR004261,01-Jun-2026,M003,Moga,कपास,"Rs. 6,174",7522.05,"₹6,848.20",
PR004560,04-06-2026,mandi_045,,गन्ना,3620.24,"INR 4,482",4051.21,
PR007411,2026/06/29,mandi035,Jalandhar,Kapas,"₹6,470.89","₹6,926.76","Rs. 6,699",6620
PR004856,2026-06-11,mandi_020,Ambala,Cotton,5728.297211535097,6722.04,6225.17,"INR 6,620"
PR002517,06-15-2026,MANDI033,Fatehabad,Rice,2137.78,"INR 2,532","Rs. 2,335",
PR001591,21-Jul-2026,MANDI-040,Ambala,Ganne,"3,672.63/-",3970.1,"Rs. 3,821",
PR006098,17.06.2026,MANDI022,Patiala,कपास,6377.96562083485,"7,272.40/-","₹6,825.18",
PR000004,2026-08-14,mandi036,Jalandhar,Cotton,"₹6,537.44",7450.369531944734,"Rs. 6,994",
PR003518,09-Jun-2026,mandi055,Kurukshetra,Mustard,5006.31,"INR 6,164","₹5,585.31",5650
PR003620,2026-03-23,mandi_050,Ferozepur,Ganna,"3,512.79/-",3916.41,3714.6,3500
PR003984,25/01/2026,,Fatehabad,गन्ना,"2,976.15/-","₹3,559.18",3267.66413784277,3500
PR010565,04-18-2026,MANDI003,Patiala,Makki,"₹2,119.63","Rs. 2,354",2236.86,"₹2,090.00"
PR011222,01.04.2026,M023,Patiala,सरसों,5735.62,"₹6,619.56","Rs. 6,178","₹5,650.00"
PR000705,04-13-2026,MANDI038,,mustard,"₹5,661.20","INR 6,791",6225.8528077937735,"₹5,650.00"
PR008185,2026/04/12,MANDI057,Ferozepur,Narma,6709.52,"8,380.25/-",7544.88,"Rs. 6,620"
PR009843,01-Aug-2026,M046,,Paddy,"₹2,241.85","INR 2,424","Rs. 2,333",2183
PR006043,05/02/2026,MANDI046,Jalandhar,cotton,6835.73,"7,208.10/-","₹7,021.92",
PR008565,12/04/2026,049,Hisar,Sarso,"Rs. 5,024","5,963.04/-",5493.37,
PR007692,08-01-2026,MANDI054,Sirsa,सरसों,"Rs. 5,390","5,717.90/-",5553.91,"Rs. 5,650"
PR002254,14/04/2026,,Moga,धान,"₹2,280.28",2750.3,2515.292244972309,
PR007412,2026-08-11,,Fatehabad,Mustard,"INR 5,515",6405.05,5960.08,"₹5,650.00"
PR000104,28.02.2026,M023,Karnal,Mustard,"INR 5,332","INR 6,266","₹5,798.99",5650
PR011980,18.01.2026,mandi047,Amritsar,Sarson,5396.79,"INR 6,463","₹5,929.77","Rs. 5,650"
PR006960,04/08/2026,mandi004,Karnal,Wheat,2172.41,2605.95,"INR 2,389",
PR004333,05.02.2026,MANDI051,Ambala,गेहूं,"INR 2,226","₹2,642.08",,2275
PR006418,2026-05-26,M023,Jalandhar,Makka,"Rs. 2,115",2449.915242336463,2282.32,2090
PR005516,2026/08/18,MANDI057,,Sugarcane,3081.275263158486,"INR 3,711",3396.15,"₹3,500.00"
PR006657,2026/02/10,MANDI018,Kurukshetra,Sarson,"₹5,036.38",5648.95,"₹5,342.67","5,650.00/-"
PR007782,2026/05/17,MANDI-056,Jalandhar,mustard,"5,800.41/-",6816.5461500525225,"INR 6,308",5650
PR000952,2026/05/31,MANDI008,Ludhiana,Maize,2037.4949593405397,"₹2,264.07","2,150.78/-","Rs. 2,090"
PR008909,2026/02/24,MANDI007,Amritsar,Sarson,5843.05,"7,297.18/-","INR 6,570",5650
PR010420,2026/04/17,mandi_013,Sirsa,Kapas,"Rs. 5,735","₹6,510.06",6122.37,6620
PR008563,2026/03/19,M026,Kurukshetra,Cotton,6632.08,"INR 7,324","INR 6,978",6620
PR002127,17-Jul-2026,MANDI027,Amritsar,Basmati,"Rs. 2,271",2385.61,"Rs. 2,328","₹2,183.00"
PR008502,2026/06/08,,Ferozepur,Chawal,"INR 1,879",1986.71,1933.06,"INR 2,183"
PR006198,2026-07-09,MANDI048,Sirsa,Kapas,,6857.124624766832,6644.093156318324,"Rs. 6,620"
PR009411,17-Apr-2026,,Bathinda,Corn,"Rs. 2,181","2,322.24/-","₹2,251.74",2090
PR001479,03/02/2026,mandi_009,Ludhiana,गन्ना,3226.65,"Rs. 3,946",3586.49,"₹3,500.00"
PR010434,25.03.2026,mandi039,Ferozepur,Kanak,2230.65,2352.99,2291.82,
PR005426,19.07.2026,M052,Karnal,Rice,2203.27,"₹2,476.79",2340.03,2183
PR010351,03.02.2026,MANDI023,Fatehabad,सरसों,,"₹6,293.09",5684.58,"Rs. 5,650"
PR001482,22.08.2026,MANDI026,Bathinda,paddy,2287.77,"₹2,807.66","₹2,547.71","INR 2,183"
PR008227,13/07/2026,MANDI052,Amritsar,Sarso,"5,235.50/-","₹5,723.57","₹5,479.54",5650
PR004971,18.08.2026,,Karnal,धान,1866.9768680650352,"Rs. 2,142",2004.51,
PR002837,04/07/2026,,Ferozepur,cotton,"Rs. 6,032","₹6,396.12",6214.16,"INR 6,620"
PR002743,2026-06-15,mandi_008,,Gehun,1968.78,"₹2,259.38","Rs. 2,114","2,275.00/-"
PR006601,2026-04-11,MANDI027,Patiala,धान,"INR 2,067",2482.11,2274.63,
PR009621,2026-01-17,mandi_048,Jalandhar,Ganna,"Rs. 3,426","INR 3,797",3611.75,3500
PR000953,04/04/2026,MANDI037,Ludhiana,Basmati,"₹2,200.03",2733.36,"Rs. 2,467","INR 2,183"
PR010481,05/09/2026,mandi_029,Hisar,Chawal,"₹1,862.47","₹2,266.22","INR 2,064","2,183.00/-"
PR000332,2026/02/08,MANDI031,Fatehabad,Sugarcane,"₹3,288.68","INR 3,854","Rs. 3,571",3500
PR010724,02-12-2026,MANDI-013,Hisar,धान,"Rs. 2,052",2554.33260042111,,2183
PR003905,01-14-2026,MANDI052,Fatehabad,Ganne,3409.67,"₹4,057.87","Rs. 3,734","INR 3,500"
PR007743,2026-04-12,MANDI-018,Fatehabad,Cotton,5853.542659271635,6892.82,"INR 6,373","6,620.00/-"
PR007081,01-25-2026,MANDI029,Moga,Sarso,"₹5,686.77","₹6,756.61",6221.69,
PR010096,04-03-2026,MANDI-014,,Paddy,"INR 1,880","₹2,230.53","INR 2,055","INR 2,183"
PR010244,2026-05-18,M048,Moga,sugarcane,"₹3,559.85","INR 4,210",3884.9915967326788,
PR000442,2026/02/12,MANDI-049,Karnal,Sarson,5926.3,"Rs. 6,723","INR 6,325","₹5,650.00"
PR008657,2026/04/23,mandi_005,Ludhiana,Narma,5782.048069896549,"7,131.36/-","INR 6,457",
PR006162,08-28-2026,MANDI005,Amritsar,WHEAT,"₹1,960.34",2133.95,2047.14,
PR007030,2026-05-30,M016,Moga,कपास,"₹5,696.30",7091.05,"6,393.68/-","INR 6,620"
PR002556,2026/03/27,M025,Hisar,कपास,"Rs. 5,857","INR 6,406","Rs. 6,132",
PR006398,01-07-2026,,,गेहूं,"Rs. 2,338","₹2,591.02","₹2,464.71","Rs. 2,275"
PR007128,05-17-2026,MANDI042,Ferozepur,Rice,"1,913.11/-",2379.94,2146.5252322449583,"INR 2,183"
PR004875,2026/04/09,mandi_021,Moga,Dhaan,1998.25,2440.46,2219.35,2183
PR005756,06-28-2026,MANDI-055,Sirsa,Mustard,"₹5,441.11","₹6,668.45","₹6,054.78","Rs. 5,650"
PR010532,03/08/2026,MANDI022,Hisar,Corn,"Rs. 1,863",2164.02,"2,013.62/-",2090
PR008194,2026-02-27,mandi_007,Moga,sugarcane,3513.19,"Rs. 4,216","₹3,864.54","INR 3,500"
PR011783,07-06-2026,MANDI017,Hisar,Sarso,"INR 5,057","₹5,688.28","₹5,372.56",5650
PR011858,10-Feb-2026,MANDI004,,Corn,1889.598599889803,"₹2,192.75",2041.17,2090
PR005147,20.03.2026,,Moga,Corn,"Rs. 1,994","INR 2,281","Rs. 2,138",
PR005944,06-Apr-2026,,Jalandhar,धान,2190.95,"₹2,466.44","INR 2,329",2183
PR005739,2026/05/05,mandi_042,Ambala,Gehun,1997.73,"INR 2,374","2,185.80/-",2275
PR006609,2026-02-19,MANDI036,Ferozepur,corn,"₹1,978.21","₹2,112.07","2,045.14/-","Rs. 2,090"
PR008948,2026-03-19,M038,Ludhiana,Sugarcane,,"Rs. 3,802","INR 3,615",
PR009262,29/08/2026,mandi_006,Amritsar,Makka,"Rs. 2,002","₹2,421.53",2211.61,"INR 2,090"
PR000207,2026-07-02,mandi_010,Moga,कपास,5912.34,,"₹6,423.88","₹6,620.00"
PR002664,19.03.2026,mandi030,Patiala,corn,"INR 1,940",2043.9980877137252,"₹1,991.92","Rs. 2,090"
PR011429,06-11-2026,MANDI052,,Sarso,4847.59,"₹5,222.18","₹5,034.88",5650
PR003827,2026-08-14,mandi_025,Ferozepur,wheat,,2061.12,,2275
PR001508,06-03-2026,MANDI056,Fatehabad,Basmati,"Rs. 1,880",2225.84,2052.7526912135236,"Rs. 2,183"
PR010179,20/07/2026,MANDI051,Karnal,Maize,"Rs. 1,854",2102.35,"₹1,978.05","Rs. 2,090"
PR001305,18-Jun-2026,mandi_025,Patiala,corn,"₹1,882.70","Rs. 2,094","INR 1,988",2090
PR003220,26.05.2026,MANDI005,,mustard,"Rs. 5,162","₹5,569.36",5365.5,"INR 5,650"
PR010823,2026-04-02,M020,Kurukshetra,Corn,"₹1,933.52","₹2,295.41","2,114.47/-",2090
PR005874,02-19-2026,,Bathinda,cotton,5672.224332447219,"INR 6,078","₹5,875.14","Rs. 6,620"
PR006121,10-Aug-2026,mandi_023,Ambala,गेहूं,"Rs. 2,350","INR 2,512",2431.1104930830043,2275
PR010976,2026/03/07,MANDI-003,Bathinda,Maize,"₹2,084.02","Rs. 2,589","2,336.75/-","Rs. 2,090"
PR001901,2026/02/07,MANDI-034,Jalandhar,Rice,"Rs. 2,184","₹2,524.48","₹2,354.37",2183
PR006307,2026-05-20,046,Patiala,Sugarcane,"3,162.72/-","Rs. 3,605","₹3,383.91",3500
PR001745,13-Aug-2026,MANDI006,Hisar,Wheat,"Rs. 1,971","₹2,357.59","INR 2,164",
PR010402,2026-04-08,mandi038,Ambala,Ganna,"Rs. 3,468","₹4,294.54","Rs. 3,881","₹3,500.00"
PR004146,19-Feb-2026,mandi_038,Amritsar,Makka,"INR 2,154","₹2,333.40",2243.65,2090
PR010430,03-19-2026,MANDI029,Sirsa,Sarso,"₹4,912.77","5,396.80/-",5154.79,"Rs. 5,650"
PR008629,05.02.2026,MANDI-055,Kurukshetra,Sarson,"₹5,037.28","₹6,277.68",5657.479968939649,"INR 5,650"
PR008654,23-May-2026,MANDI006,Fatehabad,cotton,"INR 6,525","7,720.58/-",7122.75,"Rs. 6,620"
PR007806,01-22-2026,M034,Moga,सरसों,"INR 5,305",6467.07,"₹5,886.27",5650
PR008832,03-Feb-2026,M017,Ferozepur,मक्का,2190.63,"Rs. 2,463","₹2,326.93","₹2,090.00"
PR011249,2026/04/21,MANDI008,Jalandhar,Ganna,"INR 3,358","Rs. 4,000","₹3,679.24",3500
PR005637,03-Jun-2026,mandi040,Ludhiana,Mustard,"Rs. 5,817","Rs. 6,234","6,025.36/-",
PR006023,2026/07/31,MANDI-035,,Basmati,2035.1781708576,"₹2,308.51",2171.85,2183
PR001736,02-06-2026,MANDI009,Patiala,मक्का,2006.58,"₹2,471.82",2239.2,"₹2,090.00"
PR008896,08-15-2026,MANDI-020,Fatehabad,Maize,2047.2555405417957,"Rs. 2,150","2,098.69/-",2090
PR007708,29.01.2026,MANDI017,Hisar,Mustard,"₹5,582.66",6957.54,"₹6,270.10","INR 5,650"
PR004010,2026-07-11,MANDI043,Patiala,Makka,"₹2,156.60","2,377.82/-","Rs. 2,267",
PR011662,2026/01/30,007,,Ganna,"INR 3,669","INR 4,457",4063.14,"INR 3,500"
PR003607,2026-06-19,mandi_036,,सरसों,"₹5,534.94","Rs. 6,489",,5650
PR004533,2026-05-08,MANDI035,Amritsar,Sugarcane,"INR 3,312","INR 4,136",3724.063116545915,3500
PR003294,2026-02-12,MANDI004,Ludhiana,Sarso,"INR 5,677","₹6,868.92",6272.83,
PR006895,29.07.2026,MANDI043,Kurukshetra,Kanak,"₹2,326.37","Rs. 2,624","INR 2,475","₹2,275.00"
PR004142,07/01/2026,MANDI-039,Moga,चावल,"INR 2,262",2815.397018860407,"Rs. 2,539","INR 2,183"
PR006397,29.05.2026,MANDI-011,Ludhiana,paddy,"2,035.06/-","INR 2,219","INR 2,127","INR 2,183"
PR007997,20-Mar-2026,,Jalandhar,Wheat,"₹2,074.24","2,487.56/-","2,280.90/-",
PR005246,22-Mar-2026,mandi_005,Sirsa,Dhaan,"2,030.20/-","2,200.26/-","2,115.23/-","₹2,183.00"
PR011703,02/09/2026,MANDI001,Moga,गेहूं,2225.16,"₹2,529.68",2377.4209895280173,"₹2,275.00"
PR008299,12/02/2026,MANDI043,Jalandhar,wheat,1949.01,2119.89,"Rs. 2,034","₹2,275.00"
PR009169,27/04/2026,MANDI007,Sirsa,mustard,"₹5,914.95","Rs. 7,129","6,522.02/-","₹5,650.00"
PR001315,2026/06/19,MANDI-018,Amritsar,paddy,"₹1,927.15",2326.71,"INR 2,127","Rs. 2,183"
PR007420,02-15-2026,MANDI-029,Bathinda,Makki,"Rs. 2,015","Rs. 2,149","Rs. 2,082","2,090.00/-"
PR004966,09-Aug-2026,MANDI010,,GEHUN,"Rs. 2,202",2342.12,2272.02,
PR010613,14/04/2026,,Ambala,Ganna,"Rs. 3,664","₹4,096.62","₹3,880.06","INR 3,500"
PR000449,08-04-2026,MANDI020,,Sarso,5603.68,"₹6,583.77","INR 6,094","INR 5,650"
PR008514,2026/02/28,MANDI-043,Jalandhar,Makka,"INR 1,784","₹1,918.00","INR 1,851","2,090.00/-"
PR011031,06-02-2026,mandi_016,Moga,कपास,"₹6,896.06",8428.27,7662.17,6620
PR007438,08-18-2026,MANDI018,Hisar,Ganna,2977.15,"₹3,470.60","₹3,223.87",3500
PR009740,2026-01-18,mandi_032,Karnal,Sugarcane,"Rs. 3,232",,3515.86,3500
PR004291,03/09/2026,MANDI006,Sirsa,Paddy,2050.5583569310866,"₹2,285.23",2167.894399864482,
PR007413,04.02.2026,mandi024,Amritsar,Kapas,"₹6,595.96",7148.767999484507,"INR 6,872","6,620.00/-"
PR001362,2026-08-23,MANDI009,Ludhiana,Ganna,"Rs. 3,507","INR 3,859","INR 3,683","INR 3,500"
PR011689,04-17-2026,MANDI-023,Sirsa,Makka,"₹1,938.78","Rs. 2,197","INR 2,068","Rs. 2,090"
PR002183,2026-05-19,MANDI-002,Ludhiana,Narma,"Rs. 6,861","₹8,260.02","INR 7,560",6620
PR010943,05/08/2026,MANDI-001,Hisar,Kapas,6792.86,7517.99,7155.42,6620
PR009132,03/03/2026,MANDI-029,,paddy,2080.2,"₹2,270.05","Rs. 2,175","2,183.00/-"
PR000900,12-Mar-2026,mandi057,Kurukshetra,corn,"₹2,143.93","₹2,449.47","INR 2,297",2090
PR008370,03-Jan-2026,mandi030,Amritsar,Ganna,,4022.01,"₹3,654.57",3500
PR001240,01-Sep-2026,MANDI013,Sirsa,Sugarcane,"3,083.72/-","₹3,573.91",3328.8175633218398,3500
PR002774,2026-02-10,MANDI-047,Patiala,Dhaan,"₹2,230.47","Rs. 2,412",2321.468371440533,
PR005583,14-Apr-2026,mandi_013,Sirsa,सरसों,"INR 4,906","Rs. 5,620","₹5,263.05","₹5,650.00"
PR007259,04/08/2026,MANDI008,Karnal,Corn,2146.0,"Rs. 2,478","₹2,312.16",
PR008160,2026-03-04,,Kurukshetra,चावल,2151.4011759556824,"INR 2,423",2287.3,2183
PR009034,2026/03/08,M021,Ambala,paddy,1948.59,"2,149.96/-",,"INR 2,183"
PR004850,2026/01/28,mandi_036,Ferozepur,wheat,2021.6298180321326,"₹2,299.50",2160.5632648524374,"Rs. 2,275"
PR005143,09/04/2026,mandi_044,Sirsa,wheat,2038.91,"₹2,289.97",2164.44,"₹2,275.00"
PR005120,2026/07/10,mandi_040,Hisar,Ganne,"₹3,196.54","₹3,378.90",3287.72,
PR010090,19/06/2026,mandi_023,Bathinda,Ganne,"Rs. 3,333","INR 3,875",3604.0404441840074,"₹3,500.00"
PR005293,09-Jul-2026,MANDI001,Patiala,wheat,"₹2,046.36","₹2,165.64",2105.999807519711,2275
PR006613,30.06.2026,,Ludhiana,Chawal,2169.0245629702135,"INR 2,560",,"₹2,183.00"
PR011872,2026-06-05,MANDI-056,Kurukshetra,Ganne,3407.1093020558783,"₹3,633.61","₹3,520.36","INR 3,500"
PR000547,29.05.2026,MANDI-050,Fatehabad,Sarson,4803.79,"Rs. 5,197","5,000.17/-","Rs. 5,650"
PR004674,2026-04-21,MANDI-013,Moga,सरसों,,"₹6,864.19",6212.7,
PR007058,19-Feb-2026,M007,Ludhiana,Maize,"Rs. 2,171","INR 2,538","₹2,354.83",2090
PR010856,03/02/2026,MANDI021,Ludhiana,Dhaan,"INR 1,991",2439.65,"INR 2,215","₹2,183.00"
PR010395,06.05.2026,MANDI-020,Moga,मक्का,"Rs. 1,824","Rs. 2,123","₹1,973.80","2,090.00/-"
PR000343,05-20-2026,050,Bathinda,mustard,4811.257129928104,"₹5,184.27","₹4,997.76",
PR011210,13/08/2026,mandi_009,Bathinda,गेहूं,"INR 2,314",2431.02,2372.4,
PR000715,28/01/2026,mandi_015,Hisar,Corn,"Rs. 1,873","₹2,047.74","INR 1,961","INR 2,090"
PR011964,20/01/2026,,Ambala,Rice,2098.08,2428.43,"Rs. 2,263","₹2,183.00"
PR001888,23-Jun-2026,,,Sugarcane,"Rs. 3,643",4402.2192426717975,"4,022.78/-",3500
PR002427,2026-03-12,MANDI012,Sirsa,Corn,2178.06,"Rs. 2,395","INR 2,286",2090
PR004744,29/06/2026,M031,Kurukshetra,Sarson,"Rs. 5,368","Rs. 6,045","5,706.58/-",
PR003672,12/05/2026,MANDI028,Patiala,गन्ना,"Rs. 3,270","Rs. 3,487","3,378.62/-",
PR004736,22.04.2026,,,Kapas,5695.29,6340.33,"INR 6,018","Rs. 6,620"
PR000996,2026/03/13,MANDI-010,Ambala,मक्का,"INR 2,161","Rs. 2,410","₹2,285.93","₹2,090.00"
PR001388,07-23-2026,MANDI029,Ludhiana,sugarcane,"₹3,300.39","Rs. 3,885","INR 3,593",3500
PR007191,04-01-2026,,Bathinda,Wheat,2380.69,"Rs. 2,889","2,634.94/-","Rs. 2,275"
PR003389,14-Jul-2026,018,Bathinda,सरसों,"4,884.34/-","5,831.07/-","₹5,357.70","₹5,650.00"
PR003581,19/08/2026,mandi_055,Patiala,धान,1952.09,"2,393.24/-","₹2,172.66",2183
PR009474,2026-01-18,mandi043,Bathinda,Chawal,"₹1,861.05",2234.44,2047.7442376016666,2183
PR010791,2026-05-08,048,Patiala,Cotton,"Rs. 6,819",8461.182704936376,"₹7,640.15","₹6,620.00"
PR003481,07/01/2026,mandi_012,,कपास,5828.73,"7,054.42/-","₹6,441.58",
PR010663,25.06.2026,mandi_015,Sirsa,GEHUN,2325.13,"Rs. 2,470","₹2,397.41",2275
PR008879,12-Aug-2026,M037,,धान,"2,204.46/-","Rs. 2,609",2406.96,2183
PR011586,2026-05-16,MANDI012,Bathinda,Dhaan,"2,289.40/-",2472.49,2380.94,
PR008032,12/05/2026,,Kurukshetra,Kanak,"Rs. 2,240","₹2,399.43",2319.86,2275
PR002471,05-May-2026,MANDI022,Kurukshetra,Sarson,4971.27,"₹6,202.92",5587.1,
PR000527,02/05/2026,mandi036,,Maize,"₹2,066.33",2455.25,2260.79,2090
PR001062,17.03.2026,mandi049,Patiala,corn,"₹2,029.04",2466.69,"2,247.87/-","INR 2,090"
PR007829,2026-08-24,MANDI013,Fatehabad,मक्का,"₹1,970.99","Rs. 2,128","Rs. 2,050",2090
PR009401,08-Sep-2026,MANDI030,Ludhiana,मक्का,1946.03,2190.33,"Rs. 2,068",
PR001985,2026-03-19,M011,,सरसों,"₹5,062.84","₹5,469.50","5,266.17/-","₹5,650.00"
PR009609,25/03/2026,MANDI008,Ambala,सरसों,"INR 5,866","₹7,116.30",6491.08,"5,650.00/-"
PR011125,12.02.2026,MANDI-024,Moga,मक्का,"INR 1,945","Rs. 2,056",2000.18,"INR 2,090"
PR008681,14/03/2026,mandi025,Fatehabad,Rice,"INR 2,238","Rs. 2,682","₹2,459.79",2183
PR008669,21.07.2026,MANDI016,,Corn,2018.94,"₹2,276.97","₹2,147.95","Rs. 2,090"
PR006351,15/01/2026,MANDI-022,Moga,corn,2002.57,"Rs. 2,344","₹2,173.51",2090
PR008138,06/03/2026,,Patiala,Chawal,1968.4,"Rs. 2,082","2,025.00/-",
PR003425,29/06/2026,MANDI-053,Hisar,corn,"INR 2,075","₹2,448.38","INR 2,262","2,090.00/-"
PR011664,06-25-2026,MANDI-041,Moga,Makki,"Rs. 2,082","₹2,541.33","INR 2,312","Rs. 2,090"
PR004169,2026/02/27,mandi013,,Wheat,1948.55,2413.2080960766116,"Rs. 2,181",2275
PR001995,2026/03/15,MANDI017,,Ganne,"3,660.24/-","Rs. 4,149","INR 3,904",3500
PR006416,18.04.2026,MANDI015,Jalandhar,Sugarcane,"₹3,437.61","₹3,781.02","INR 3,609","INR 3,500"
PR000911,17/02/2026,,Patiala,Corn,2086.564377645186,2399.8534617241276,2243.21,2090
PR004359,23/06/2026,MANDI026,Jalandhar,sugarcane,3630.0891817278844,"4,218.14/-","INR 3,924",3500
PR003836,2026-04-29,M011,Patiala,Makka,"₹2,104.50","2,449.14/-","2,276.82/-","2,090.00/-"
PR008341,03-Mar-2026,mandi010,Karnal,Narma,"Rs. 5,648","INR 6,118",5882.83,"₹6,620.00"
PR001076,02-01-2026,MANDI-037,Ludhiana,WHEAT,,"INR 2,654",2512.848645631308,"Rs. 2,275"
PR003658,13/06/2026,mandi_029,Sirsa,चावल,1922.26,"INR 2,134",2028.33,
PR011005,07-20-2026,016,Ludhiana,wheat,"Rs. 1,952",,"Rs. 2,074",2275
PR010120,26/06/2026,034,Bathinda,Sarson,5208.54,"Rs. 5,843",5525.67,"INR 5,650"
PR003504,2026-01-12,MANDI016,Ambala,Basmati,1894.05,2265.408449815563,"Rs. 2,080","₹2,183.00"
PR008350,03-Jul-2026,M038,,Makki,"Rs. 2,162",2302.44,"Rs. 2,232","INR 2,090"
PR003990,2026-02-01,M029,Karnal,WHEAT,2084.41,"2,289.19/-",2186.8,"₹2,275.00"
PR008208,02-24-2026,MANDI033,Amritsar,Cotton,"₹6,546.07","INR 7,687",7116.480501300202,6620
PR010294,05/04/2026,M026,Kurukshetra,mustard,5625.09,"Rs. 5,929",5777.02,
PR011241,2026-02-15,043,,cotton,"INR 6,559","Rs. 7,848","INR 7,204","Rs. 6,620"
PR006411,08-17-2026,MANDI-040,Kurukshetra,Sarson,4951.046298612221,5804.23,5377.637332385267,"Rs. 5,650"
PR003882,13/02/2026,MANDI008,Sirsa,Cotton,6160.55,"₹7,417.06",6788.81,"Rs. 6,620"
PR002092,24/06/2026,M029,Bathinda,चावल,2157.8858288875795,"Rs. 2,419","₹2,288.66",2183
PR000478,2026-07-22,mandi_042,Moga,Makki,2127.457935468017,"INR 2,468","INR 2,298","₹2,090.00"
PR002215,2026-05-23,,Karnal,WHEAT,"Rs. 2,333","₹2,795.86",2564.44,"₹2,275.00"
PR005512,27.04.2026,MANDI028,Ludhiana,Gehun,"INR 2,287","₹2,639.92",,"₹2,275.00"
PR010578,09-05-2026,MANDI052,Patiala,गेहूं,2203.22,"Rs. 2,707",2455.25,"INR 2,275"
PR011435,06-11-2026,mandi_036,Jalandhar,Narma,"INR 5,981","6,651.83/-",6316.62,
PR007315,23.06.2026,MANDI001,Ferozepur,मक्का,"Rs. 1,982",2165.44,,"₹2,090.00"
PR005894,09/04/2026,MANDI030,Moga,cotton,"₹6,547.96",7589.8,"₹7,068.88",6620
PR005231,17-Mar-2026,M037,Kurukshetra,Basmati,"INR 2,117","INR 2,252","₹2,184.78","Rs. 2,183"
PR003732,04.02.2026,mandi_031,Fatehabad,Cotton,"INR 6,532","₹7,802.53","₹7,167.40","₹6,620.00"
PR000743,06-26-2026,,Sirsa,Basmati,2201.84,"₹2,601.46",2401.6512030924177,2183
PR004076,22.03.2026,MANDI034,Jalandhar,Gehun,"2,119.19/-",,"₹2,332.04","INR 2,275"
PR008525,30/07/2026,MANDI-052,Sirsa,Maize,"INR 2,069","Rs. 2,404","₹2,236.74",2090
PR010216,01-18-2026,mandi015,Ambala,मक्का,"INR 1,916","Rs. 2,242",2079.04,2090
PR007234,06-22-2026,M028,Ferozepur,sugarcane,"INR 3,440",4041.57,"Rs. 3,741",3500
PR001426,2026-04-05,MANDI030,Karnal,mustard,"5,531.95/-",6257.756457968391,"₹5,894.85",5650
PR009905,02-10-2026,MANDI006,Jalandhar,Cotton,"INR 6,595","8,175.74/-","INR 7,385","6,620.00/-"
PR006336,06-29-2026,MANDI-046,Jalandhar,cotton,6808.35,7850.1,"Rs. 7,329",
PR001605,11-Feb-2026,MANDI003,Patiala,Kanak,"1,988.85/-","Rs. 2,410","Rs. 2,200","₹2,275.00"
PR007170,01/08/2026,,Jalandhar,गन्ना,"Rs. 3,513","Rs. 3,759","Rs. 3,636","₹3,500.00"
PR005786,2026-03-17,MANDI-015,Ambala,गन्ना,3403.276225836333,3975.32,"INR 3,689",3500
PR009305,2026/02/16,mandi015,Ludhiana,Basmati,"Rs. 2,111","₹2,405.29","INR 2,258","2,183.00/-"
PR008887,06-16-2026,MANDI027,Ferozepur,Chawal,"Rs. 1,933","Rs. 2,109","2,021.14/-","Rs. 2,183"
PR008614,20-Jul-2026,MANDI052,Kurukshetra,चावल,"₹1,922.28","Rs. 2,268",2094.99,
PR002447,27/03/2026,MANDI015,Karnal,Ganne,3373.202402244154,"₹4,195.73","3,784.47/-",3500
PR003047,2026-02-11,,Ludhiana,Corn,1897.4706001141765,"₹2,065.81","1,981.64/-","INR 2,090"
PR011799,2026/08/07,mandi032,Moga,paddy,"INR 1,913","Rs. 2,074","Rs. 1,993",
PR004633,13-Jan-2026,mandi025,Moga,corn,"INR 1,789","1,948.25/-","₹1,868.54",
PR009952,2026-06-15,MANDI-012,Patiala,Gehun,1998.09,"Rs. 2,493",,2275
PR003143,15/03/2026,mandi_026,Kurukshetra,गन्ना,3360.99,"Rs. 3,674",,
PR001954,22/08/2026,mandi_006,Jalandhar,Kanak,2337.2461577724744,2813.91,2575.58,"Rs. 2,275"
