arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count
ARR0007752,26-May-2026,MANDI009,Sugarcane,Local,155.62,110.0
ARR0018138,2026/04/16,MANDI015,Wheat,Local,,81.0
ARR0017740,2026-07-22,MANDI052,Sugarcane,,465.78,48.0
,30.04.2026,MANDI029,Rice,HD-2967,52.5,15.0
ARR0023054,21-Apr-2026,MANDI047,Maize,HD-2967,70.12,109.0
ARR0006416,09-08-2026,MANDI030,Mustard,,364.95,72.0
ARR0010534,05-16-2026,MANDI007,Maize,Premium,276.14,
ARR0012438,2026/07/07,MANDI047,Rice,Premium,127.07,
ARR0004681,31/01/2026,MANDI030,Rice,Premium,238.37,24.0
ARR0008087,2026-01-19,MANDI011,Maize,PBW-343,,131.0
ARR0000463,13-Jul-2026,MANDI029,Mustard,PBW-343,126.01,99.0
ARR0016466,11.05.2026,MANDI011,Sugarcane,Pusa-1121,,111.0
ARR0021645,2026-03-14,MANDI009,Wheat,Pusa-1121,,26.0
ARR0024207,16/02/2026,MANDI048,Mustard,Local,-3.4652,98.0
,2026/04/02,MANDI040,Rice,HD-2967,52.52,112.0
ARR0022263,28.02.2026,MANDI052,Maize,HD-2967,19.2,
ARR0006620,2026-04-17,MANDI004,Mustard,Local,,53.0
ARR0024958,18/01/2026,MANDI047,Sugarcane,,298.49,
,07-03-2026,MANDI037,Rice,Premium,,52.0
,08-06-2026,MANDI016,Maize,Local,291.51,57.0
ARR0002703,2026/05/15,MANDI051,Maize,,476.7,71.0
ARR0017638,03-Aug-2026,MANDI032,Mustard,Pusa-1121,378.37,38.0
ARR0015137,06-Sep-2026,MANDI026,Wheat,PBW-343,392.21,65.0
ARR0009203,02-18-2026,MANDI025,Cotton,PBW-343,447.42,100.0
ARR0004357,06-22-2026,MANDI026,Wheat,PBW-343,250.36,36.0
ARR0015091,03-03-2026,MANDI002,Mustard,Local,140.04,
ARR0022218,2026/04/10,MANDI036,Sugarcane,HD-2967,56.32,137.0
ARR0022885,2026-02-22,MANDI036,Maize,Hybrid,149.35,100.0
ARR0001695,07.05.2026,MANDI051,Wheat,Premium,-419.49,20.0
ARR0021852,22-Jan-2026,MANDI030,Mustard,,,17.0
ARR0019539,15.05.2026,MANDI035,Sugarcane,Premium,429.39,89.0
ARR0011929,02.03.2026,MANDI019,Rice,Hybrid,442.06000000000006,148.0
ARR0002382,25.05.2026,MANDI036,Rice,,98.62,141.0
ARR0006382,2026-03-13,MANDI006,Rice,Local,,71.0
ARR0009290,2026/06/13,MANDI001,Cotton,,381.59,90.0
ARR0012550,2026-02-08,MANDI034,Sugarcane,Pusa-1121,397.91,
ARR0008346,27-Apr-2026,MANDI026,Mustard,Premium,301.59000000000003,
ARR0008864,13/02/2026,MANDI055,Mustard,Hybrid,94.17,62.0
ARR0019140,09/03/2026,MANDI041,Maize,Pusa-1121,,101.0
ARR0016907,02-15-2026,MANDI017,Wheat,Premium,465.18,29.0
ARR0015911,03-10-2026,MANDI038,Mustard,Hybrid,83.0,45.0
ARR0005744,25-Feb-2026,MANDI038,Maize,Pusa-1121,413.59,91.0
ARR0022190,2026-06-17,MANDI015,Sugarcane,Pusa-1121,11.56,125.0
ARR0002136,2026-02-22,MANDI055,Maize,Pusa-1121,231.86,
ARR0006679,11-Jun-2026,MANDI032,Maize,Hybrid,99.27,72.0
ARR0003634,02.04.2026,MANDI022,Mustard,Pusa-1121,225.41,40.0
ARR0000645,2026/03/27,MANDI018,Cotton,,483.98,33.0
,20-Apr-2026,MANDI027,Rice,Hybrid,234.8,108.0
ARR0006098,2026-03-04,MANDI052,Rice,Pusa-1121,57.73,
ARR0017645,04/03/2026,MANDI035,Rice,Premium,,
ARR0023845,06-13-2026,MANDI015,Cotton,Hybrid,476.76,
ARR0005922,05-12-2026,MANDI038,Mustard,PBW-343,287.44,139.0
ARR0019414,2026/07/16,MANDI006,Wheat,Pusa-1121,57.21,132.0
ARR0015128,2026/01/03,MANDI014,Wheat,HD-2967,487.51,60.0
ARR0001154,26.03.2026,MANDI031,Maize,Local,413.99,
ARR0005747,2026-06-25,MANDI010,Wheat,Hybrid,366.72,
ARR0011009,09.01.2026,MANDI004,Rice,Pusa-1121,399.47,56.0
ARR0016862,09.06.2026,MANDI054,Cotton,,222.88,17.0
ARR0005306,05-23-2026,MANDI006,Cotton,HD-2967,261.96000000000004,130.0
ARR0012614,2026-04-27,MANDI054,Sugarcane,Hybrid,454.3,
ARR0002606,2026-07-18,MANDI002,Sugarcane,HD-2967,337.47,
ARR0009599,09-04-2026,MANDI043,Mustard,HD-2967,,51.0
ARR0010195,14-May-2026,MANDI007,Wheat,Premium,237.71,41.0
ARR0012167,2026/06/29,MANDI017,Maize,HD-2967,58.2,28.0
ARR0002961,23/03/2026,MANDI048,Rice,Premium,481.7,
ARR0001870,01-09-2026,MANDI033,Rice,,236.09000000000003,126.0
ARR0009415,01-29-2026,MANDI042,Rice,Premium,85.53,139.0
ARR0022344,2026/02/17,MANDI025,Maize,Hybrid,,55.0
ARR0015368,2026-01-13,MANDI021,Wheat,,367.28,110.0
ARR0005319,2026/03/24,MANDI030,Cotton,HD-2967,,
ARR0015082,2026-04-09,MANDI011,Cotton,Pusa-1121,115.64,127.0
ARR0012524,2026/01/05,MANDI007,Mustard,Hybrid,28.51,23.0
ARR0006664,06/09/2026,MANDI003,Cotton,,,21.0
ARR0015431,2026-03-06,MANDI049,Rice,Pusa-1121,141.57,19.0
ARR0010154,2026/03/30,MANDI024,Cotton,Local,204.51,78.0
ARR0003913,2026-02-16,MANDI052,Sugarcane,HD-2967,386.52,144.0
ARR0001431,2026/03/20,MANDI006,Maize,Premium,489.22,
ARR0007500,2026/07/26,MANDI020,Sugarcane,Pusa-1121,290.44,10.0
ARR0023869,06.05.2026,MANDI046,Rice,Pusa-1121,241.63,18.0
ARR0008671,2026-06-05,MANDI018,Mustard,Premium,232.7,41.0
ARR0018897,08-06-2026,MANDI017,Mustard,Premium,328.17,70.0
ARR0021342,29/04/2026,MANDI009,Maize,,401.84,
ARR0019420,22-Aug-2026,MANDI057,Sugarcane,Premium,59.27,56.0
ARR0023608,26/05/2026,MANDI005,Maize,Premium,349.79,122.0
ARR0009376,2026/01/23,MANDI002,Rice,Pusa-1121,89.36,51.0
ARR0011149,14/08/2026,MANDI041,Sugarcane,Pusa-1121,,7.0
ARR0006449,01/08/2026,MANDI043,Sugarcane,Pusa-1121,175.55,
ARR0018419,27.08.2026,MANDI049,Mustard,HD-2967,,48.0
ARR0015556,09/04/2026,MANDI045,Rice,Premium,496.24,57.0
ARR0021235,2026-01-30,MANDI024,Sugarcane,Local,,
ARR0002327,28.08.2026,MANDI056,Mustard,Local,,52.0
ARR0021085,2026/07/21,MANDI016,Mustard,Pusa-1121,390.57,88.0
ARR0004922,11.08.2026,MANDI016,Maize,Premium,143.07,150.0
,2026-04-28,MANDI034,Maize,PBW-343,77.28,
ARR0008762,22/04/2026,MANDI010,Sugarcane,PBW-343,263.75,30.0
ARR0020039,28/08/2026,MANDI056,Sugarcane,Pusa-1121,448.56,34.0
ARR0011216,23/08/2026,MANDI034,Sugarcane,Local,479.63,143.0
ARR0009987,04-19-2026,MANDI001,Maize,HD-2967,304.64,132.0
ARR0012572,06/08/2026,MANDI029,Sugarcane,Hybrid,280.05,
ARR0023938,06-30-2026,MANDI018,Rice,HD-2967,119.3,51.0
ARR0007859,16/05/2026,MANDI020,Mustard,,62.93,77.0
ARR0010426,03-21-2026,MANDI032,Sugarcane,PBW-343,16.15,68.0
ARR0016846,2026/03/03,MANDI027,Rice,,277.18,
ARR0012164,2026-06-11,MANDI053,Wheat,Hybrid,311.93,90.0
,03/07/2026,MANDI010,Maize,Hybrid,258.33,40.0
ARR0013228,11/06/2026,MANDI033,Wheat,Local,,109.0
ARR0011552,2026-02-19,MANDI043,Wheat,HD-2967,,
ARR0024151,2026/08/19,MANDI036,Cotton,Premium,319.79,101.0
ARR0000472,07-04-2026,MANDI007,Rice,Local,269.92,95.0
ARR0020971,2026/03/30,MANDI009,Maize,Pusa-1121,72.78,
ARR0010632,17/03/2026,MANDI033,Rice,Premium,342.45,37.0
ARR0022806,2026-07-08,MANDI050,Maize,HD-2967,,51.0
ARR0008888,2026-08-07,MANDI008,Sugarcane,PBW-343,176.8,32.0
ARR0001772,09.01.2026,MANDI006,Sugarcane,Local,264.31,5.0
ARR0009890,2026-06-24,MANDI031,Mustard,PBW-343,,50.0
ARR0009702,2026-01-02,MANDI038,Wheat,Pusa-1121,356.62,
ARR0003324,13-Feb-2026,MANDI036,Mustard,,447.66,14.0
ARR0007286,06/09/2026,MANDI010,Sugarcane,HD-2967,-1.4831,
ARR0007336,24.02.2026,MANDI010,Sugarcane,Local,304.26,87.0
ARR0017968,02-Mar-2026,MANDI034,Sugarcane,Hybrid,481.7000000000001,126.0
ARR0009160,08/07/2026,MANDI054,Wheat,HD-2967,27.14,30.0
ARR0002118,2026/06/30,MANDI021,Sugarcane,Local,386.51,35.0
ARR0024679,04/06/2026,MANDI023,Cotton,HD-2967,398.83,107.0
ARR0007279,23/03/2026,MANDI017,Wheat,HD-2967,455.28,6.0
ARR0013742,2026-01-31,MANDI050,Maize,Hybrid,133.44,106.0
ARR0001163,20.02.2026,MANDI033,Maize,Premium,177.14,58.0
ARR0008175,07-29-2026,MANDI049,Cotton,HD-2967,374.36,100.0
ARR0018041,2026/01/17,MANDI006,Mustard,Pusa-1121,90.21,72.0
ARR0014609,11.02.2026,MANDI031,Wheat,Pusa-1121,396.04,19.0
ARR0023819,21-Aug-2026,MANDI037,Sugarcane,Hybrid,,110.0
ARR0009937,06-22-2026,MANDI025,Sugarcane,Premium,,23.0
ARR0017269,2026-08-23,MANDI054,Maize,Premium,,
ARR0007878,27.08.2026,MANDI022,Maize,PBW-343,59.86,12.0
ARR0003796,2026-08-18,MANDI033,Mustard,,,30.0
ARR0001220,29-Apr-2026,MANDI004,Maize,,263.66,
ARR0018364,30/03/2026,MANDI003,Wheat,PBW-343,,44.0
ARR0004528,01-Jun-2026,MANDI049,Maize,Local,,124.0
ARR0000863,2026-03-08,MANDI020,Mustard,Local,44.03,72.0
ARR0011360,2026-03-04,MANDI039,Cotton,PBW-343,249.39,92.0
ARR0022099,08.03.2026,MANDI045,Rice,,194.44,26.0
ARR0018737,06-Mar-2026,MANDI003,Rice,Premium,444.18,59.0
ARR0007186,01/09/2026,MANDI051,Sugarcane,Hybrid,406.54,
ARR0020061,2026-01-19,MANDI057,Rice,Local,,18.0
ARR0012916,10/02/2026,MANDI027,Wheat,,116.45,144.0
ARR0015499,2026/05/10,MANDI056,Rice,Hybrid,,75.0
ARR0014660,18/08/2026,MANDI002,Rice,,,80.0
ARR0007733,03.07.2026,MANDI022,Mustard,PBW-343,,34.0
ARR0008688,01-Aug-2026,MANDI051,Mustard,HD-2967,393.08,62.0
ARR0009959,2026-09-01,MANDI054,Rice,Hybrid,439.6,146.0
ARR0013958,2026-03-19,MANDI053,Rice,PBW-343,,29.0
ARR0006791,2026-06-09,MANDI033,Maize,Local,46.49,32.0
ARR0004935,2026/01/14,MANDI057,Wheat,Pusa-1121,296.12,109.0
ARR0012923,2026-06-12,MANDI006,Mustard,Local,287.2,112.0
ARR0010599,14/07/2026,MANDI001,Rice,Hybrid,282.73,
ARR0017093,2026/08/02,MANDI052,Cotton,Local,287.0,31.0
ARR0013614,2026/03/18,MANDI045,Rice,,52.99,
ARR0013131,07-Sep-2026,MANDI035,Cotton,Hybrid,73.25,51.0
ARR0009810,06-11-2026,MANDI048,Wheat,Hybrid,429.86,
ARR0005353,12.06.2026,MANDI035,Wheat,Premium,,109.0
ARR0013639,20-Mar-2026,MANDI044,Rice,Hybrid,,55.0
ARR0005558,05-Apr-2026,MANDI004,Rice,HD-2967,497.0,
ARR0016130,05-16-2026,MANDI057,Cotton,HD-2967,19.74,20.0
ARR0004412,29-Jun-2026,MANDI034,Mustard,,443.29,
ARR0007842,03-02-2026,MANDI002,Sugarcane,Hybrid,,28.0
ARR0012245,06-30-2026,MANDI030,Rice,HD-2967,455.77,21.0
ARR0006920,18/02/2026,MANDI011,Mustard,HD-2967,222.2,60.0
ARR0015861,2026-01-27,MANDI024,Wheat,Local,410.76,27.0
ARR0022775,2026/08/24,MANDI024,Maize,HD-2967,342.69,
ARR0001420,2026/03/02,MANDI052,Sugarcane,HD-2967,471.65,146.0
ARR0013350,17/01/2026,MANDI038,Maize,,435.28,
ARR0009569,01-18-2026,MANDI056,Sugarcane,,467.31,149.0
ARR0014802,17/03/2026,MANDI039,Sugarcane,HD-2967,,134.0
ARR0005875,20-Apr-2026,MANDI015,Maize,Local,,35.0
ARR0010014,07-12-2026,MANDI055,Mustard,HD-2967,274.84,150.0
ARR0005304,06-17-2026,MANDI031,Cotton,PBW-343,407.91,99.0
ARR0002704,16-Jan-2026,MANDI050,Cotton,Pusa-1121,121.28,36.0
ARR0006587,07-25-2026,MANDI050,Cotton,Premium,119.47,36.0
ARR0009771,2026/08/24,MANDI007,Maize,Premium,13.63,114.0
ARR0016177,11.08.2026,MANDI034,Maize,Pusa-1121,,106.0
ARR0008088,02/02/2026,MANDI044,Mustard,PBW-343,185.55,105.0
ARR0022684,20.06.2026,MANDI041,Wheat,HD-2967,264.59000000000003,92.0
ARR0021765,23-Mar-2026,MANDI027,Cotton,Local,111.52,56.0
ARR0000287,02-Apr-2026,MANDI001,Wheat,,,30.0
ARR0015870,03-18-2026,MANDI003,Cotton,,239.94,89.0
ARR0006847,2026-05-07,MANDI008,Wheat,Hybrid,183.63,
ARR0018961,29.08.2026,MANDI001,Rice,PBW-343,,66.0
ARR0015026,2026/06/04,MANDI007,Maize,Pusa-1121,185.35,13.0
ARR0006536,03-28-2026,MANDI006,Maize,Local,159.14,108.0
ARR0012212,23.05.2026,MANDI056,Rice,Local,-112.79,86.0
ARR0009932,2026-07-24,MANDI032,Wheat,HD-2967,480.84,72.0
ARR0000294,2026/06/18,MANDI048,Mustard,Local,131.8,
ARR0022982,01-21-2026,MANDI057,Cotton,Hybrid,20.22,122.0
ARR0024672,2026-06-10,MANDI003,Maize,Local,,39.0
ARR0015259,2026-04-22,MANDI021,Wheat,Hybrid,,
ARR0019917,04-26-2026,MANDI048,Maize,,407.61,103.0
ARR0008188,06-08-2026,MANDI039,Mustard,Premium,425.73,43.0
ARR0018854,2026-03-22,MANDI039,Rice,HD-2967,250.3,
ARR0000916,2026-03-11,MANDI007,Maize,Hybrid,137.17,
ARR0002729,20.02.2026,MANDI012,Sugarcane,PBW-343,24.7,82.0
ARR0021839,2026/01/31,MANDI018,Cotton,PBW-343,369.88,66.0
ARR0017098,2026/01/09,MANDI023,Mustard,Pusa-1121,361.42,116.0
ARR0019050,2026-08-28,MANDI033,Rice,Hybrid,152.13,47.0
ARR0008904,07.07.2026,MANDI036,Maize,Pusa-1121,166.14,123.0
ARR0014977,2026-05-18,MANDI004,Mustard,Local,293.5,101.0
ARR0023673,08/01/2026,MANDI040,Sugarcane,Local,85.18,119.0
ARR0022916,24-Apr-2026,MANDI013,Maize,Hybrid,,34.0
ARR0009898,22-Jul-2026,MANDI026,Rice,,,63.0
ARR0011012,03/02/2026,MANDI016,Wheat,Hybrid,258.08,139.0
ARR0001995,06-30-2026,MANDI053,Maize,Premium,379.22,62.0
ARR0012557,2026/03/27,MANDI034,Sugarcane,PBW-343,307.04,5.0
ARR0005801,16/03/2026,MANDI007,Wheat,,330.04,63.0
ARR0005417,06-26-2026,MANDI048,Maize,Pusa-1121,430.44,
ARR0024888,2026/01/16,MANDI022,Sugarcane,Hybrid,,
ARR0018112,2026-01-15,MANDI003,Sugarcane,HD-2967,270.69,111.0
ARR0018047,03-Sep-2026,MANDI056,Sugarcane,Hybrid,,
ARR0009041,18/08/2026,MANDI040,Sugarcane,Hybrid,260.6,24.0
ARR0023988,03/03/2026,MANDI001,Wheat,Local,490.08,88.0
ARR0004578,04-09-2026,MANDI007,Wheat,,170.02,55.0
ARR0000622,2026-06-26,MANDI034,Rice,Hybrid,,99.0
ARR0021395,25/06/2026,MANDI031,Maize,Premium,371.31,
,2026/03/12,MANDI023,Wheat,,114.83,147.0
ARR0009351,08.06.2026,MANDI012,Maize,Hybrid,136.51,132.0
ARR0007610,06/06/2026,MANDI012,Sugarcane,PBW-343,128.34,49.0
,07-Sep-2026,MANDI056,Cotton,,14.21,18.0
ARR0004454,15.08.2026,MANDI003,Maize,,143.39,90.0
ARR0017411,23-Apr-2026,MANDI050,Rice,Local,,104.0
ARR0013777,10/04/2026,MANDI008,Wheat,Pusa-1121,214.0,5.0
ARR0019575,08-Aug-2026,MANDI014,Mustard,Local,,110.0
ARR0008455,15.02.2026,MANDI004,Wheat,Local,198.87,118.0
ARR0014314,23/07/2026,MANDI029,Maize,Premium,360.22,109.0
,23/02/2026,MANDI044,Mustard,Premium,,29.0
ARR0020233,2026-02-20,MANDI025,Wheat,Local,348.49,62.0
ARR0009013,01.09.2026,MANDI033,Sugarcane,Hybrid,,134.0
ARR0007709,2026-06-28,MANDI002,Wheat,Pusa-1121,277.49,119.0
ARR0004891,03-16-2026,MANDI038,Wheat,HD-2967,480.31,81.0
ARR0015050,11/08/2026,MANDI005,Mustard,HD-2967,322.3399999999999,71.0
ARR0021584,2026/06/21,MANDI019,Sugarcane,Premium,224.1,116.0
ARR0014338,2026/06/23,MANDI014,Wheat,,73.87,5.0
ARR0009962,2026-03-09,MANDI005,Sugarcane,Local,,123.0
ARR0008461,12-Jun-2026,MANDI039,Rice,PBW-343,-2.8353,130.0
ARR0008399,19/06/2026,MANDI014,Mustard,HD-2967,308.27000000000004,13.0
ARR0003238,02-13-2026,MANDI020,Mustard,HD-2967,,112.0
ARR0019355,31/08/2026,MANDI011,Maize,Hybrid,440.07,
ARR0012320,2026-03-18,MANDI014,Rice,Local,204.46,125.0
ARR0024477,03-04-2026,MANDI044,Rice,Premium,,83.0
ARR0011944,11-May-2026,MANDI054,Cotton,HD-2967,84.57,88.0
ARR0015419,04-23-2026,MANDI003,Cotton,HD-2967,256.0,117.0
ARR0020479,11.07.2026,MANDI021,Wheat,,203.99,81.0
ARR0015531,09.01.2026,MANDI017,Cotton,Local,143.89,41.0
ARR0015336,02-06-2026,MANDI003,Sugarcane,,183.79,115.0
ARR0005036,13-Jan-2026,MANDI050,Mustard,HD-2967,302.3,65.0
ARR0000117,06-09-2026,MANDI019,Cotton,Hybrid,413.44,146.0
ARR0015927,2026-08-09,MANDI020,Rice,,343.28,
ARR0011266,27/01/2026,MANDI052,Sugarcane,PBW-343,75.18,94.0
ARR0012228,20/07/2026,MANDI011,Sugarcane,Pusa-1121,,125.0
ARR0015110,2026-08-06,MANDI026,Wheat,HD-2967,255.64,18.0
ARR0008038,05-Jun-2026,MANDI025,Mustard,Pusa-1121,,120.0
ARR0002936,05.01.2026,MANDI050,Rice,Pusa-1121,82.30000000000001,45.0
ARR0016945,2026-04-13,MANDI042,Wheat,,253.26,
ARR0008966,01-19-2026,MANDI016,Sugarcane,Premium,160.74,99.0
ARR0017284,2026-01-09,MANDI024,Mustard,PBW-343,109.79,81.0
ARR0003949,2026/02/12,MANDI051,Mustard,Pusa-1121,125.61,51.0
ARR0018378,03-16-2026,MANDI042,Cotton,Premium,63.1,
ARR0002208,03-13-2026,MANDI008,Mustard,Premium,178.53000000000003,25.0
ARR0022220,2026/08/30,MANDI001,Sugarcane,Premium,94.71,
ARR0022303,16/06/2026,MANDI030,Sugarcane,Pusa-1121,488.98,
ARR0021480,2026/08/26,MANDI056,Maize,Hybrid,312.33,142.0
ARR0009053,24-Jul-2026,MANDI050,Sugarcane,Pusa-1121,297.55,131.0
ARR0015830,2026-05-03,MANDI039,Maize,PBW-343,,149.0
ARR0007474,2026-01-20,MANDI056,Cotton,Hybrid,99.2,62.0
ARR0000737,2026-03-29,MANDI006,Sugarcane,HD-2967,290.76,116.0
ARR0017249,28-Apr-2026,MANDI052,Mustard,Pusa-1121,,136.0
ARR0003729,08-01-2026,MANDI039,Sugarcane,HD-2967,382.25,
ARR0004837,04-02-2026,MANDI056,Mustard,Hybrid,306.74,42.0
ARR0018359,10-Jan-2026,MANDI036,Wheat,Hybrid,343.07,54.0
ARR0015986,01-05-2026,MANDI002,Cotton,,,73.0
ARR0000451,28-Mar-2026,MANDI047,Sugarcane,HD-2967,136.45,21.0
ARR0017193,13-Jun-2026,MANDI039,Rice,Local,392.26,107.0
ARR0002067,21.06.2026,MANDI028,Rice,,168.42,93.0
ARR0008355,2026-04-14,MANDI013,Rice,Premium,224.87,44.0
ARR0020010,16.04.2026,MANDI007,Sugarcane,Local,79.43,95.0
ARR0001072,2026-06-04,MANDI043,Sugarcane,PBW-343,,43.0
ARR0009568,2026-06-25,MANDI052,Maize,Hybrid,127.28,88.0
ARR0013643,20/03/2026,MANDI052,Wheat,Hybrid,33.89,87.0
ARR0001721,07-26-2026,MANDI018,Mustard,Hybrid,357.35,104.0
,04-15-2026,MANDI029,Wheat,PBW-343,,
ARR0001395,2026-01-15,MANDI021,Mustard,Premium,270.75,
ARR0020206,07/09/2026,MANDI012,Cotton,Pusa-1121,,
ARR0015293,2026/04/12,MANDI050,Mustard,PBW-343,20.910000000000004,20.0
ARR0024794,04-05-2026,MANDI012,Maize,Hybrid,,150.0
ARR0010659,2026-05-26,MANDI004,Wheat,Pusa-1121,147.17,27.0
ARR0014472,2026-07-04,MANDI002,Rice,Local,79.68,6.0
ARR0007175,05-04-2026,MANDI030,Mustard,Pusa-1121,,25.0
ARR0001238,2026/01/21,MANDI038,Mustard,HD-2967,,65.0
ARR0019144,02-28-2026,MANDI052,Rice,Premium,237.23,107.0
ARR0008256,2026/07/27,MANDI025,Cotton,Local,15.91,124.0
ARR0018842,19/08/2026,MANDI022,Wheat,Pusa-1121,307.22,76.0
ARR0013697,26.06.2026,MANDI031,Cotton,PBW-343,490.13,78.0
ARR0011703,2026/06/10,MANDI013,Maize,,47.71,24.0
ARR0013610,30-Aug-2026,MANDI007,Wheat,Local,361.25,7.0
ARR0003879,16/05/2026,MANDI035,Maize,Hybrid,228.87,92.0
ARR0024023,2026/06/21,MANDI026,Maize,Hybrid,44.870000000000005,17.0
ARR0000042,07-19-2026,MANDI043,Wheat,Pusa-1121,332.25,18.0
ARR0012180,05-08-2026,MANDI049,Mustard,PBW-343,,105.0
ARR0011107,28.06.2026,MANDI038,Cotton,Local,316.09000000000003,
,05-05-2026,MANDI015,Rice,HD-2967,333.72,99.0
,2026-02-02,MANDI050,Wheat,Local,205.6,135.0
ARR0003609,06/01/2026,MANDI057,Mustard,Premium,78.62,124.0
ARR0016701,04-25-2026,MANDI021,Mustard,Local,-4.0293,93.0
ARR0018333,06-11-2026,MANDI039,Maize,Hybrid,35.72,66.0
ARR0002579,2026-03-31,MANDI030,Mustard,Hybrid,,
ARR0010978,22/03/2026,MANDI027,Maize,Pusa-1121,327.41,52.0
ARR0018847,2026/02/17,MANDI050,Mustard,PBW-343,,80.0
ARR0003475,04-Feb-2026,MANDI017,Wheat,Hybrid,199.61,138.0
ARR0008828,12/02/2026,MANDI045,Sugarcane,Premium,73.48,139.0
ARR0018477,2026/08/17,MANDI036,Wheat,Hybrid,38.92,48.0
ARR0001124,2026/02/25,MANDI027,Sugarcane,Hybrid,386.87,69.0
ARR0004519,18.05.2026,MANDI027,Cotton,Premium,42.53,15.0
ARR0005577,12-Jan-2026,MANDI052,Mustard,Premium,133.54,139.0
ARR0022752,01/05/2026,MANDI035,Mustard,,335.97,34.0
ARR0007452,2026-06-05,MANDI034,Mustard,Pusa-1121,302.62,36.0
,25.05.2026,MANDI052,Rice,Pusa-1121,37.68,67.0
ARR0018237,2026/01/17,MANDI007,Wheat,Local,,72.0
ARR0015404,2026-04-12,MANDI004,Wheat,Hybrid,211.46,30.0
ARR0006707,2026-04-13,MANDI028,Mustard,Hybrid,60.38,144.0
ARR0018084,24/08/2026,MANDI024,Wheat,Premium,442.75,95.0
ARR0016505,30/08/2026,MANDI053,Cotton,Local,142.62,41.0
ARR0024937,01-24-2026,MANDI025,Sugarcane,PBW-343,14.12,
ARR0018155,2026-03-09,MANDI014,Rice,Hybrid,-168.9,9.0
ARR0002586,01-02-2026,MANDI008,Mustard,Local,352.55,
ARR0012987,08-23-2026,MANDI011,Cotton,,23.5,38.0
ARR0019051,05-08-2026,MANDI001,Rice,Pusa-1121,,60.0
ARR0024749,2026/02/07,MANDI034,Maize,Local,,9.0
ARR0022754,2026-02-09,MANDI013,Mustard,Local,60.09,91.0
ARR0007726,22-May-2026,MANDI051,Mustard,Pusa-1121,359.2,84.0
ARR0024233,12/01/2026,MANDI045,Cotton,PBW-343,177.0,
ARR0022930,04-04-2026,MANDI017,Rice,Premium,261.73,99.0
ARR0017526,04/05/2026,MANDI049,Mustard,,65.3,61.0
ARR0006037,26.08.2026,MANDI016,Wheat,Premium,44.38,116.0
,07-May-2026,MANDI005,Mustard,,-2.7906,31.0
ARR0000091,2026-05-16,MANDI044,Mustard,,352.26,
ARR0021204,22/01/2026,MANDI006,Mustard,PBW-343,236.76,87.0
ARR0007299,02-22-2026,MANDI040,Rice,Pusa-1121,133.68,16.0
ARR0023502,20/05/2026,MANDI039,Maize,PBW-343,155.12,24.0
ARR0016148,01-Feb-2026,MANDI041,Sugarcane,HD-2967,183.59,137.0
ARR0019590,20.04.2026,MANDI053,Cotton,Pusa-1121,80.7,128.0
ARR0000423,01-16-2026,MANDI042,Cotton,HD-2967,262.9,80.0
ARR0010839,2026/06/06,MANDI052,Mustard,PBW-343,195.58,27.0
ARR0021583,07-Jul-2026,MANDI025,Cotton,Local,474.18,116.0
ARR0009251,25/02/2026,MANDI057,Sugarcane,Premium,230.16,96.0
ARR0010444,2026-01-27,MANDI016,Sugarcane,PBW-343,414.59,
ARR0018133,06/08/2026,MANDI054,Sugarcane,PBW-343,67.61,59.0
ARR0013628,2026-08-12,MANDI050,Rice,Pusa-1121,74.72,100.0
ARR0014727,28.04.2026,MANDI029,Wheat,Premium,356.88,42.0
ARR0000706,10/07/2026,MANDI028,Cotton,HD-2967,-4.7074,36.0
ARR0023063,01.07.2026,MANDI039,Rice,Hybrid,216.1,28.0
ARR0008898,2026-08-13,MANDI051,Mustard,Local,,103.0
ARR0009513,02.03.2026,MANDI040,Wheat,,,82.0
ARR0021315,03-20-2026,MANDI044,Wheat,PBW-343,,134.0
ARR0008239,06.03.2026,MANDI055,Sugarcane,HD-2967,166.87,61.0
ARR0011071,08-07-2026,MANDI016,Maize,Hybrid,110.23,
ARR0020041,01-05-2026,MANDI028,Wheat,Local,488.74,100.0
ARR0005315,2026/04/04,MANDI017,Maize,PBW-343,336.41,137.0
ARR0014603,18.04.2026,MANDI039,Sugarcane,PBW-343,11.94,116.0
ARR0002959,2026-03-01,MANDI044,Wheat,Local,356.15,145.0
ARR0018341,28/05/2026,MANDI005,Mustard,PBW-343,184.97,139.0
ARR0024961,2026/04/18,MANDI051,Cotton,Local,,
ARR0013470,2026/01/17,MANDI029,Wheat,PBW-343,298.76,32.0
ARR0003249,2026-01-02,MANDI046,Rice,Hybrid,180.11,82.0
ARR0020376,04-02-2026,MANDI010,Rice,Local,90.43,116.0
ARR0013049,08-28-2026,MANDI038,Rice,Hybrid,,
ARR0009509,19/05/2026,MANDI006,Wheat,HD-2967,261.92,39.0
ARR0002567,03/03/2026,MANDI017,Rice,PBW-343,163.65000000000003,53.0
ARR0011667,07-14-2026,MANDI003,Maize,,273.59000000000003,66.0
ARR0001087,2026/04/24,MANDI010,Wheat,Premium,,17.0
ARR0002994,04-25-2026,MANDI013,Maize,PBW-343,98.61,67.0
ARR0015390,2026/01/07,MANDI022,Wheat,PBW-343,,143.0
